BusinessName,DBAName,LICSTATUS,LICENSECAT,DESCRIPT,LicenseAddDtTm,DAYPHN,Location
Cafe De Boston,,Active,FS,Eating & Drinking,07/30/2010 09:54:01 AM,+10000000000,"(0E-9, 0E-9)"
BOSTON INDIAN KITCHEN  INC.,,Active,FS,Eating & Drinking,12/23/2014 02:50:25 PM,+16176807128,"(0E-9, 0E-9)"
Land of Pizza,,Active,FT,Eating & Drinking w/ Take Out,01/06/2009 10:18:19 AM,+16172694442,"(0E-9, 0E-9)"
HOST-JOHN ROCKETS-GATE 28,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:35 PM,+16174386184,"(0E-9, 0E-9)"
Sprinkle's Ice Cream,,Active,FT,Eating & Drinking w/ Take Out,04/27/2007 12:55:55 PM,+16173673322,"(0E-9, 0E-9)"
Stand #712,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:26:01 AM,+16176241600,"(0E-9, 0E-9)"
Morning Star Baptist Church,,Active,FS,Eating & Drinking,12/07/2006 08:58:12 AM,+16172980278,"(0E-9, 0E-9)"
Rita's Catering,,Active,FT,Eating & Drinking w/ Take Out,05/02/2014 01:31:16 PM,+16173891601,"(0E-9, 0E-9)"
Dunkin' Donuts,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:31 PM,+16177334679,"(0E-9, 0E-9)"
South End Formaggio,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:11 PM,+16173506996,"(0E-9, 0E-9)"
LUCKY'S LOUNGE,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:16 PM,+16172680233,"(0E-9, 0E-9)"
Le's Restaurant,,Active,FS,Eating & Drinking,12/07/2006 01:34:28 PM,+10007832340,"(0E-9, 0E-9)"
Dunkin Donuts,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:33:55 PM,+10009641573,"(0E-9, 0E-9)"
Saigon Seafood Restaurant,,Active,FT,Eating & Drinking w/ Take Out,08/27/2008 03:50:55 PM,+16172651008,"(0E-9, 0E-9)"
BEST BARBECUE KITCHEN,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:08 PM,+16173990285,"(0E-9, 0E-9)"
MMMAC N' CHEESE,,Active,FT,Eating & Drinking w/ Take Out,03/12/2007 03:28:05 PM,+10000000000,"(0E-9, 0E-9)"
Dunkin Donuts,,Active,FT,Eating & Drinking w/ Take Out,03/26/2009 01:25:32 PM,+16172323402,"(0E-9, 0E-9)"
MCDONALDS RESTAURANT,,Active,FT,Eating & Drinking w/ Take Out,05/09/2014 02:59:26 PM,+15184969512,"(0E-9, 0E-9)"
Coda Bar & Kitchen,,Active,FS,Eating & Drinking,05/22/2007 09:53:14 AM,+16175362632,"(0E-9, 0E-9)"
The Westin Boston Waterfront/Starbucks,,Active,FT,Eating & Drinking w/ Take Out,02/05/2008 08:52:15 AM,+16175324600,"(0E-9, 0E-9)"
Hub Bar Stand 4BE,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:32:55 AM,+16176241600,"(0E-9, 0E-9)"
STARBUCKS COFFEE # 7201,,Active,FT,Eating & Drinking w/ Take Out,05/22/2007 09:49:29 AM,+10000000000,"(0E-9, 0E-9)"
Coppa,,Active,FS,Eating & Drinking,12/09/2009 12:52:46 PM,+16173910902,"(0E-9, 0E-9)"
Au Bon Pain,,Active,FT,Eating & Drinking w/ Take Out,03/31/2007 10:36:37 AM,+16178975079,"(0E-9, 0E-9)"
Empire Restaurant,,Active,FS,Eating & Drinking,03/01/2012 08:43:35 AM,+16172950001,"(0E-9, 0E-9)"
Boston Harbor Hotel,,Active,FS,Eating & Drinking,12/07/2006 01:33:54 PM,+16178567750,"(0E-9, 0E-9)"
Totto Ramen,,Active,FS,Eating & Drinking,04/22/2014 11:58:55 AM,+16172025075,"(0E-9, 0E-9)"
Garlic 'N Lemons,,Active,FT,Eating & Drinking w/ Take Out,12/04/2009 10:05:34 AM,+10000000000,"(0E-9, 0E-9)"
Frosty Freeze,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:33:50 PM,+16175249344,"(0E-9, 0E-9)"
Currito Burrito,,Active,FT,Eating & Drinking w/ Take Out,12/20/2007 11:09:16 AM,+16175671112,"(0E-9, 0E-9)"
GEC/GEB,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 10:40:44 AM,+16175366683,"(0E-9, 0E-9)"
Eagles Deli,,Active,FS,Eating & Drinking,11/07/2008 10:01:27 AM,+16177313232,"(0E-9, 0E-9)"
DELTA SATELLITE CROWN RM,,Active,FS,Eating & Drinking,12/07/2006 01:36:15 PM,+16176344590,"(0E-9, 0E-9)"
J. J. DONOVAN INC.,,Active,FS,Eating & Drinking,04/11/2007 11:15:04 AM,+10000000000,"(0E-9, 0E-9)"
Rita's Catering,,Active,FT,Eating & Drinking w/ Take Out,05/02/2014 01:32:49 PM,+16173891601,"(0E-9, 0E-9)"
Stand #419,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:20:19 AM,+16176241600,"(0E-9, 0E-9)"
Right Taste Jamaican Restaurant,,Active,FS,Eating & Drinking,01/29/2009 09:48:51 AM,+16172960607,"(0E-9, 0E-9)"
Dunkin Donuts,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:33:56 PM,+16173239851,"(0E-9, 0E-9)"
The Cheesecake Factory,,Active,FS,Eating & Drinking,12/07/2006 01:35:33 PM,+16173997777,"(0E-9, 0E-9)"
SAME OLD PLACE INC.,,Active,FS,Eating & Drinking,04/12/2007 02:36:34 PM,+16175249461,"(0E-9, 0E-9)"
MODEL CAFE,,Active,FS,Eating & Drinking,12/07/2006 01:34:08 PM,+16172549365,"(0E-9, 0E-9)"
MAMMA MARIA RESTAURANT,,Active,FS,Eating & Drinking,12/07/2006 01:34:15 PM,+16175230077,"(0E-9, 0E-9)"
Pinkberry (TRMNL C Pier B Side),,Active,FT,Eating & Drinking w/ Take Out,09/14/2012 01:08:52 PM,+16175610200,"(0E-9, 0E-9)"
Cityside,,Active,FS,Eating & Drinking,01/08/2009 11:08:19 AM,+16175661002,"(0E-9, 0E-9)"
Vinea,,Active,FS,Eating & Drinking,04/28/2009 10:02:19 AM,+10000000000,"(0E-9, 0E-9)"
Parish Cafe,,Active,FS,Eating & Drinking,01/08/2009 10:33:50 AM,+16172474777,"(0E-9, 0E-9)"
Amsterdam Falafel,,Active,FT,Eating & Drinking w/ Take Out,10/20/2014 02:14:09 PM,+16035200736,"(0E-9, 0E-9)"
LARRY J'S BBQ CAFE,,Active,FT,Eating & Drinking w/ Take Out,06/27/2012 01:06:22 PM,+10000000000,"(0E-9, 0E-9)"
Starbucks Coffee # 801,,Active,FT,Eating & Drinking w/ Take Out,05/22/2007 09:30:41 AM,+10000000000,"(0E-9, 0E-9)"
RYO Asian Fusion,,Active,FT,Eating & Drinking w/ Take Out,11/30/2007 01:10:58 PM,+17813897634,"(0E-9, 0E-9)"
Subway,,Active,FT,Eating & Drinking w/ Take Out,04/01/2007 08:41:44 AM,+10000000000,"(0E-9, 0E-9)"
HOST-STARBUCKS-GATE C28 Trmnl C,,Active,FT,Eating & Drinking w/ Take Out,03/10/2007 11:29:52 AM,+16174386338,"(0E-9, 0E-9)"
First Baptist Church in Jamaica Plain,,Active,FS,Eating & Drinking,12/28/2010 01:46:32 PM,+16175243992,"(0E-9, 0E-9)"
C12/B12,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:08:02 AM,+16175366683,"(0E-9, 0E-9)"
PHO HOA RESTAURANT II  INC.,,Active,FS,Eating & Drinking,12/07/2006 01:35:32 PM,+16176699891,"(0E-9, 0E-9)"
PARK SQ CAFE,,Active,FS,Eating & Drinking,12/07/2006 01:34:15 PM,+10004513868,"(0E-9, 0E-9)"
Oasis Cafe,,Active,FS,Eating & Drinking,06/06/2014 09:44:58 AM,+16176378693,"(0E-9, 0E-9)"
Ueno Sushi,,Active,FT,Eating & Drinking w/ Take Out,09/12/2008 12:59:31 PM,+16176869385,"(0E-9, 0E-9)"
Camp Harborview,,Active,FS,Eating & Drinking,06/27/2007 01:16:11 PM,+16176067123,"(0E-9, 0E-9)"
SUSAN'S DELI OF COURSE,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:52 PM,+16174517779,"(0E-9, 0E-9)"
House of Siam on Tremont,,Active,FS,Eating & Drinking,10/24/2008 01:56:05 PM,+16172677426,"(0E-9, 0E-9)"
Boston Beer Works (Pier C),,Active,FS,Eating & Drinking,02/25/2008 09:47:56 AM,+14157307532,"(0E-9, 0E-9)"
Ostra,,Active,FS,Eating & Drinking,09/13/2013 11:17:59 AM,+16174211200,"(0E-9, 0E-9)"
Sweetwater Cafe,,Active,FS,Eating & Drinking,12/07/2006 01:33:52 PM,+16173577027,"(0E-9, 0E-9)"
HILTON BOSTON LOGAN AIRPORT,,Active,FS,Eating & Drinking,12/07/2006 01:35:08 PM,+16175686700,"(0E-9, 0E-9)"
SHENANAGANS BAR,,Active,FS,Eating & Drinking,12/07/2006 01:34:47 PM,+16172699509,"(0E-9, 0E-9)"
MCCORMICK & SCHMICK,,Active,FS,Eating & Drinking,03/08/2007 09:28:44 AM,+16177205522,"(0E-9, 0E-9)"
CO5/BO5/YO5,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 10:38:57 AM,+16175366683,"(0E-9, 0E-9)"
Kindred Hospital Boston,,Active,FS,Eating & Drinking,12/07/2006 01:35:32 PM,+16172541100,"(0E-9, 0E-9)"
149 Eat Street,,Active,FS,Eating & Drinking,10/11/2007 09:08:52 AM,+16177262520,"(0E-9, 0E-9)"
Top Of The Hub,,Active,FS,Eating & Drinking,12/07/2006 01:33:52 PM,+16175361775,"(0E-9, 0E-9)"
Gather,,Active,FS,Eating & Drinking,05/08/2013 02:07:21 PM,+10000000000,"(0E-9, 0E-9)"
C15/B15,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:13:26 AM,+16175366683,"(0E-9, 0E-9)"
Samuel Adams Toasts Boston(Gates B4-21),,Active,FT,Eating & Drinking w/ Take Out,03/10/2007 10:59:34 AM,+16176346097,"(0E-9, 0E-9)"
SBARRO RESTAURANT TRMNL E,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:38 PM,+17813897634,"(0E-9, 0E-9)"
Navarrete Restaurant,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:27 PM,+16170000000,"(0E-9, 0E-9)"
AUNTIE ANNE'S (#MA 110),,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:47 PM,+16173309799,"(0E-9, 0E-9)"
D'ANGELO,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:18 PM,+17814611200,"(0E-9, 0E-9)"
Boston Chowda Co.,,Active,FT,Eating & Drinking w/ Take Out,03/25/2007 11:13:10 AM,+16177424441,"(0E-9, 0E-9)"
LA SULTANA BAKERY,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:37 PM,+16175689999,"(0E-9, 0E-9)"
Stand #417,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:31:47 AM,+16176241600,"(0E-9, 0E-9)"
T D Garden Executive Suites Kitchen,,Active,FS,Eating & Drinking,12/07/2006 01:34:43 PM,+16176241600,"(0E-9, 0E-9)"
AMRHEIN'S,,Active,FS,Eating & Drinking,12/07/2006 01:34:09 PM,+16172686189,"(0E-9, 0E-9)"
BERTUCCI'S,,Active,FS,Eating & Drinking,12/07/2006 01:34:22 PM,+15083512577,"(0E-9, 0E-9)"
T.G.I. FRIDAY'S INC.,#477,Active,FS,Eating & Drinking,07/09/2007 02:20:09 PM,+19726625725,"(0E-9, 0E-9)"
THE BASEBALL TAVERN,,Active,FS,Eating & Drinking,12/07/2006 01:36:39 PM,+16178676526,"(0E-9, 0E-9)"
PAVB1,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:36:52 AM,+16175366683,"(0E-9, 0E-9)"
Villa Specialties,,Active,FT,Eating & Drinking w/ Take Out,04/11/2012 09:08:06 AM,+16175681900,"(0E-9, 0E-9)"
L5C3,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:31:02 AM,+16175366683,"(0E-9, 0E-9)"
Hyatt Regency Boston,,Active,FS,Eating & Drinking,12/07/2006 01:36:14 PM,+16179121234,"(0E-9, 0E-9)"
Dunkin Donuts,,Active,FT,Eating & Drinking w/ Take Out,12/15/2014 02:17:05 PM,+16175411911,"(0E-9, 0E-9)"
Strega Waterfront,,Active,FS,Eating & Drinking,05/20/2010 10:52:31 AM,+10000000000,"(0E-9, 0E-9)"
WHOLE FOODS MARKET,,Active,FS,Eating & Drinking,04/17/2014 11:17:08 AM,+16179041000,"(0E-9, 0E-9)"
GM1,,Active,FT,Eating & Drinking w/ Take Out,04/28/2007 11:45:09 AM,+16175366683,"(0E-9, 0E-9)"
CAFE JAFFA,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:24 PM,+16175360230,"(0E-9, 0E-9)"
JAZZMAN'S BY SODEXO@DANA FARBER,,Active,FT,Eating & Drinking w/ Take Out,04/25/2013 12:47:07 PM,+10000000000,"(0E-9, 0E-9)"
British Airways Exec Club,,Active,FS,Eating & Drinking,07/14/2007 01:55:54 PM,+16175690339,"(0E-9, 0E-9)"
Host-Wolfgang Pucks-Gate 28,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:35 PM,+16174386184,"(0E-9, 0E-9)"
Harvard Stadium Stand #4,,Active,FT,Eating & Drinking w/ Take Out,04/13/2009 12:37:02 PM,+18642482011,"(0E-9, 0E-9)"
GAME-ON,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:16 PM,+16172680233,"(0E-9, 0E-9)"
Berkshire Farms Market,,Active,FT,Eating & Drinking w/ Take Out,11/08/2013 09:59:52 AM,+10000000000,"(0E-9, 0E-9)"
RINO'S PLACE,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:10 PM,+16175677412,"(0E-9, 0E-9)"
LEGAL SEAFOOD,,Active,FS,Eating & Drinking,12/07/2006 01:34:13 PM,+16175309147,"(0E-9, 0E-9)"
Raphael Caribbean Cuisine,,Active,FS,Eating & Drinking,04/07/2014 02:14:06 PM,+16175067875,"(0E-9, 0E-9)"
Simmons College-Meyers Cafe,,Active,FT,Eating & Drinking w/ Take Out,06/08/2007 08:13:25 AM,+16175212894,"(0E-9, 0E-9)"
CONF. CTR. SCHOOL OF MGMENT,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:50 PM,+16173532947,"(0E-9, 0E-9)"
Burger King # 16370,,Active,FT,Eating & Drinking w/ Take Out,09/01/2010 07:57:25 AM,+10000000000,"(0E-9, 0E-9)"
MCGOO'S,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:48 PM,+10005474592,"(0E-9, 0E-9)"
Teranga,,Active,FS,Eating & Drinking,03/06/2008 09:47:19 AM,+16174598818,"(0E-9, 0E-9)"
MARRIOTT'S CUSTOM HOUSE,,Active,FS,Eating & Drinking,12/07/2006 01:34:53 PM,+16173106300,"(0E-9, 0E-9)"
The Best Sausage Co.  Inc.,,Active,FS,Eating & Drinking,12/07/2006 01:35:09 PM,+16174484473,"(0E-9, 0E-9)"
Red Island Restaurant,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:59 PM,+12825610000,"(0E-9, 0E-9)"
Townsman,,Active,FS,Eating & Drinking,07/09/2014 10:42:11 AM,+10000000000,"(0E-9, 0E-9)"
Nutter  McClennen & Fish LLP,,Active,FS,Eating & Drinking,08/14/2007 03:16:23 PM,+19149355310,"(0E-9, 0E-9)"
Salvatore's,,Active,FS,Eating & Drinking,01/13/2011 09:42:41 AM,+10000000000,"(0E-9, 0E-9)"
Brighton Allston Congregation Church,,Active,FS,Eating & Drinking,08/01/2008 10:13:18 AM,+16172544046,"(0E-9, 0E-9)"
ALFREDO'S,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:52 PM,+16175628222,"(0E-9, 0E-9)"
CENTERFOLDS,,Active,FS,Eating & Drinking,12/07/2006 01:35:24 PM,+16172922600,"(0E-9, 0E-9)"
Peggy O'Neil's Pub & Grille,,Active,FS,Eating & Drinking,12/07/2006 01:34:16 PM,+16172658846,"(0E-9, 0E-9)"
Stand #717,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:39:30 AM,+16176241600,"(0E-9, 0E-9)"
HOST-STARBUCKS (GATE B31),,Active,FT,Eating & Drinking w/ Take Out,03/10/2007 11:52:07 AM,+16174386338,"(0E-9, 0E-9)"
The Westin Boston Waterfront,,Active,FS,Eating & Drinking,05/04/2007 10:43:31 AM,+16175324820,"(0E-9, 0E-9)"
Suffolk Downs-Legends Turf Club,,Active,FS,Eating & Drinking,12/07/2006 01:34:28 PM,+10000000000,"(0E-9, 0E-9)"
Marriott/Copley Connexion Lounge,,Active,FS,Eating & Drinking,12/07/2006 01:34:22 PM,+16172365800,"(0E-9, 0E-9)"
Stand #721,,Active,FT,Eating & Drinking w/ Take Out,02/25/2009 11:38:46 AM,+16176241600,"(0E-9, 0E-9)"
Greenhouse Kitchen,,Active,FS,Eating & Drinking,05/29/2014 12:49:54 PM,+10000000000,"(0E-9, 0E-9)"
BOSTON COLLEGE WALSH HALL,,Active,FS,Eating & Drinking,03/23/2007 04:15:53 PM,+16175523181,"(0E-9, 0E-9)"
Andalus Pizza & Cafe,,Active,FT,Eating & Drinking w/ Take Out,08/17/2007 09:15:12 AM,+16179084750,"(0E-9, 0E-9)"
Nick's Pizza and Seafood,,Active,FT,Eating & Drinking w/ Take Out,01/07/2008 09:35:02 AM,+16172828805,"(0E-9, 0E-9)"
M/V Fort Warren,,Active,FS,Eating & Drinking,08/08/2012 09:49:25 AM,+16172274321,"(0E-9, 0E-9)"
Chipotle Mexican Grill,,Active,FS,Eating & Drinking,06/04/2008 03:22:58 PM,+13032225994,"(0E-9, 0E-9)"
NEW ENGLAND BAPTIST,,Active,FS,Eating & Drinking,12/07/2006 01:34:06 PM,+16177545096,"(0E-9, 0E-9)"
WEST END STROLLERS,,Active,FT,Eating & Drinking w/ Take Out,03/27/2007 12:49:39 PM,+10000000000,"(0E-9, 0E-9)"
Flik @ Fidelity Investments,,Active,FS,Eating & Drinking,06/01/2009 01:02:46 PM,+19149355310,"(0E-9, 0E-9)"
DD1/B14,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:10:35 AM,+16175366683,"(0E-9, 0E-9)"
Stand # 722,,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 12:03:16 PM,+16176241600,"(0E-9, 0E-9)"
MIKE'S FITNESS,,Active,FS,Eating & Drinking,12/07/2006 01:36:36 PM,+16175246357,"(0E-9, 0E-9)"
Spoon Cafe,,Active,FS,Eating & Drinking,08/20/2012 08:35:53 AM,+16179894242,"(0E-9, 0E-9)"
Sea To You Sushi @ Boston College,,Active,FT,Eating & Drinking w/ Take Out,04/11/2007 11:09:33 AM,+16172163830,"(0E-9, 0E-9)"
HAMPTON INN & SUITES BOSTON,,Active,FS,Eating & Drinking,12/07/2006 01:36:03 PM,+10004456400,"(0E-9, 0E-9)"
B.U. HEALTHY BLENDS,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:15 PM,+16173532947,"(0E-9, 0E-9)"
Market Place West 3 - Stand #104,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:33:35 AM,+16176241600,"(0E-9, 0E-9)"
MCDONALDS RESTAURANT,,Active,FT,Eating & Drinking w/ Take Out,04/17/2007 12:42:10 PM,+10000000000,"(0E-9, 0E-9)"
Dana Farber Cancer Institute Cafeteria,,Active,FS,Eating & Drinking,07/22/2010 09:41:51 AM,+16176323186,"(0E-9, 0E-9)"
SODEXO @ FOLEY  HOAG & ELIOT,,Active,FS,Eating & Drinking,04/19/2007 08:17:39 AM,+10000000000,"(0E-9, 0E-9)"
C11,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:06:12 AM,+16175366683,"(0E-9, 0E-9)"
Liberty Mutual Berkeley (1st Fl.),,Active,FT,Eating & Drinking w/ Take Out,01/06/2012 09:44:20 AM,+16173579500,"(0E-9, 0E-9)"
Caffe di Marina,,Active,FT,Eating & Drinking w/ Take Out,02/24/2012 11:03:04 AM,+16173453992,"(0E-9, 0E-9)"
CHARLIE'S HOUSE OF PIZZA,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:30 PM,+16172653111,"(0E-9, 0E-9)"
Northeastern Univ Ell Ctn,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:04 PM,+16173733130,"(0E-9, 0E-9)"
Punter's Pub,,Active,FS,Eating & Drinking,12/07/2006 01:34:04 PM,+16175241681,"(0E-9, 0E-9)"
M/V Regency,,Active,FS,Eating & Drinking,08/08/2012 09:38:51 AM,+16172274321,"(0E-9, 0E-9)"
Stand #416,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:30:32 AM,+16176241600,"(0E-9, 0E-9)"
Mirisola's,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:11 PM,+16172681109,"(0E-9, 0E-9)"
Boston Kitchen,,Active,FT,Eating & Drinking w/ Take Out,03/31/2007 11:53:01 AM,+16177238485,"(0E-9, 0E-9)"
BOSTON MARKET,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:15 PM,+13032789500,"(0E-9, 0E-9)"
Emirates Lounge,,Active,FS,Eating & Drinking,09/17/2014 02:46:39 PM,+17742179871,"(0E-9, 0E-9)"
LANDMARK @ LONGWOOD,,Active,FS,Eating & Drinking,12/07/2006 01:35:36 PM,+10009750110,"(0E-9, 0E-9)"
Perla Del Sur Quintanilla,,Active,FS,Eating & Drinking,11/04/2009 11:18:15 AM,+16174778668,"(0E-9, 0E-9)"
Mcdonalds (Warren St.),,Active,FT,Eating & Drinking w/ Take Out,02/21/2007 09:53:19 AM,+16175048138,"(0E-9, 0E-9)"
Boston Medical Center (Shapiro Bldg.),,Active,FS,Eating & Drinking,02/19/2010 10:41:31 AM,+16174147003,"(0E-9, 0E-9)"
Cafe GiGu,,Active,FS,Eating & Drinking,09/29/2009 09:53:36 AM,+10000000000,"(0E-9, 0E-9)"
Wagamama,,Active,FS,Eating & Drinking,09/08/2008 10:28:55 AM,+16177429242,"(0E-9, 0E-9)"
Museum of Fine Arts Bravo Restaurant,,Active,FS,Eating & Drinking,12/07/2006 01:34:24 PM,+15087749115,"(0E-9, 0E-9)"
Stand 405,,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 11:56:48 AM,+16176241600,"(0E-9, 0E-9)"
BOSTON MARRIOTT/STARBUCKS,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:58 PM,+10000000000,"(0E-9, 0E-9)"
Dog House,,Active,FT,Eating & Drinking w/ Take Out,03/25/2007 11:26:41 AM,+10000000000,"(0E-9, 0E-9)"
LB1,,Active,FT,Eating & Drinking w/ Take Out,11/16/2008 11:22:16 AM,+16175366683,"(0E-9, 0E-9)"
Cosi American,,Active,FT,Eating & Drinking w/ Take Out,08/14/2007 10:43:59 AM,+15084352100,"(0E-9, 0E-9)"
MEGUMI OF JAPAN,,Active,FT,Eating & Drinking w/ Take Out,04/11/2007 11:26:04 AM,+19087568888,"(0E-9, 0E-9)"
Boston Chops,,Active,FS,Eating & Drinking,12/20/2012 09:36:04 AM,+16172275011,"(0E-9, 0E-9)"
MCDONALD'S #4845,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:52 PM,+16173549027,"(0E-9, 0E-9)"
NEW ENGLAND CONSERVATORY,,Active,FS,Eating & Drinking,12/07/2006 01:36:05 PM,+16175851289,"(0E-9, 0E-9)"
Starbucks Coffee # 822,,Active,FT,Eating & Drinking w/ Take Out,05/22/2007 02:21:05 PM,+10000000000,"(0E-9, 0E-9)"
CIAO,,Active,FS,Eating & Drinking,12/07/2006 01:35:23 PM,+16172619197,"(0E-9, 0E-9)"
JOEY'S FUN FOODS,,Active,FT,Eating & Drinking w/ Take Out,04/20/2007 09:25:00 AM,+16172610065,"(0E-9, 0E-9)"
Au Bon Pain,,Active,FS,Eating & Drinking,12/07/2006 01:34:49 PM,+16178975079,"(0E-9, 0E-9)"
Yanes Burrito's,,Active,FT,Eating & Drinking w/ Take Out,05/19/2008 08:13:40 AM,+16173641113,"(0E-9, 0E-9)"
Sorelle Cafe,,Active,FS,Eating & Drinking,06/09/2011 09:49:49 AM,+10000000000,"(0E-9, 0E-9)"
Aer Lingus Lounge (2nd level),,Active,FS,Eating & Drinking,04/01/2007 09:26:59 AM,+10000000000,"(0E-9, 0E-9)"
THE GALLEY DINNER,,Active,FS,Eating & Drinking,12/07/2006 01:34:39 PM,+16175495549,"(0E-9, 0E-9)"
SUN PIZZA.,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:47 PM,+16173273181,"(0E-9, 0E-9)"
Swiss House,,Active,FS,Eating & Drinking,12/07/2006 01:33:55 PM,+16172879100,"(0E-9, 0E-9)"
Cisco Brew Pub,,Active,FS,Eating & Drinking,06/05/2013 01:15:15 PM,+15085622568,"(0E-9, 0E-9)"
LOWER DINING CORCORAN DINING FACILITY,,Active,FS,Eating & Drinking,03/23/2007 04:42:00 PM,+16175523181,"(0E-9, 0E-9)"
Seiyo,,Active,FS,Eating & Drinking,02/27/2007 01:17:31 PM,+10000000000,"(0E-9, 0E-9)"
Premium Market,,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:27:41 AM,+16176241600,"(0E-9, 0E-9)"
Quincy's Place,,Active,FT,Eating & Drinking w/ Take Out,04/27/2007 01:25:58 PM,+16173673322,"(0E-9, 0E-9)"
Mandarin Oriental Boston,,Active,FS,Eating & Drinking,10/16/2007 01:00:59 PM,+10000000000,"(0E-9, 0E-9)"
SISSY K'S,,Active,FS,Eating & Drinking,12/07/2006 01:34:31 PM,+10002486511,"(0E-9, 0E-9)"
ORINOCO:A LATIN KITCHEN,,Active,FS,Eating & Drinking,12/07/2006 01:36:32 PM,+10000000000,"(0E-9, 0E-9)"
Legal C Bar (Space BA-LO6),,Active,FS,Eating & Drinking,10/19/2007 11:26:15 AM,+16175309147,"(0E-9, 0E-9)"
Au Bon Pain Store # 41,,Active,FS,Eating & Drinking,12/07/2006 01:34:13 PM,+16178975079,"(0E-9, 0E-9)"
Sweet Cheeks,,Active,FS,Eating & Drinking,08/12/2011 01:21:39 PM,+16173880033,"(0E-9, 0E-9)"
SODEXO @ UMASS JAZZMAN,,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:15 PM,+16172875036,"(0E-9, 0E-9)"
AMES PLOW TAVERN,,Active,FS,Eating & Drinking,04/17/2007 10:09:29 AM,+10000000000,"(0E-9, 0E-9)"
SODEXO U MASS FOOD COURT,,Active,FS,Eating & Drinking,03/02/2007 01:36:45 PM,+10000000000,"(0E-9, 0E-9)"
Beijing Cafe,,Active,FS,Eating & Drinking,12/07/2006 01:35:26 PM,+18574982790,"(0E-9, 0E-9)"
Auntie Anne's (Trmnl A  Gate A 18),,Active,FT,Eating & Drinking w/ Take Out,09/09/2011 09:03:26 AM,+16176246006,"(0E-9, 0E-9)"
Burrito Elito (Trmnl E),,Active,FT,Eating & Drinking w/ Take Out,11/02/2011 10:24:19 AM,+10000000000,"(0E-9, 0E-9)"
New Saigon Restaurant,,Active,FS,Eating & Drinking,11/04/2013 01:06:37 PM,+16175616500,"(0E-9, 0E-9)"
Harvard Business School Interim Dining,,Active,FS,Eating & Drinking,07/02/2013 02:24:35 PM,+16173845823,"(0E-9, 0E-9)"
